major_code,major,course_code,course,prof,bunban,isu,insertYn,book,subbook,plan,majors
R01B,[R01B] 회계·재무경영트랙,CTS0011,회계의 이해,이상혁,N,전기,Y,"K-IFRS 회계원리 (박영사, 김용식 저)",PPT 등,20262110859CTS0011N,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부;D201|[D201] 부동산세무경영학과
R01B,[R01B] 회계·재무경영트랙,R01B003,원가회계,정균범,7,전필,Y,"원가관리회계(정균범, 이상혁, 김용식 저, 박영사)",없음/추가자료,20262110746R01B0037,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부;D201|[D201] 부동산세무경영학과
R01B,[R01B] 회계·재무경영트랙,R01B003,원가회계,정균범,8,전필,Y,"원가관리회계(정균범, 이상혁, 김용식 저, 박영사)",없음/추가자료,20262110746R01B0038,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부;D201|[D201] 부동산세무경영학과
R01B,[R01B] 회계·재무경영트랙,R01B003,원가회계,정균범,A,전필,Y,"원가관리회계(정균범, 이상혁, 김용식 저, 박영사)",없음/추가자료,20262110746R01B003A,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부;D201|[D201] 부동산세무경영학과
R01B,[R01B] 회계·재무경영트랙,R01B003,원가회계,정균범,N,전필,Y,"원가관리회계(정균범, 이상혁, 김용식 저, 박영사)",없음/추가자료,20262110746R01B003N,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부;D201|[D201] 부동산세무경영학과
R01B,[R01B] 회계·재무경영트랙,R01B007,경영분석,민성기,8,전필,Y,"경영분석 (2판), 민성기, 창민사",경제미디어,20262515767R01B0078,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부
R01B,[R01B] 회계·재무경영트랙,R01B007,경영분석,민성기,A,전필,Y,"경영분석 (2판), 민성기, 창민사",경제미디어,20262515767R01B007A,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부
R01B,[R01B] 회계·재무경영트랙,R01B008,중급회계,김용식,7,전필,Y,"K-IFRS 중급회계(2판, 김용식,김성혜, 김나연, 박하연 공저, 박영사)",기타 중급회계 교재,20262110616R01B0087,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부;D201|[D201] 부동산세무경영학과
R01B,[R01B] 회계·재무경영트랙,R01B008,중급회계,김용식,8,전필,Y,"K-IFRS 중급회계(2판, 김용식,김성혜, 김나연, 박하연 공저, 박영사)",기타 중급회계 교재,20262110616R01B0088,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부;D201|[D201] 부동산세무경영학과
R01B,[R01B] 회계·재무경영트랙,R01B008,중급회계,김용식,A,전필,Y,"K-IFRS 중급회계(2판, 김용식,김성혜, 김나연, 박하연 공저, 박영사)",기타 중급회계 교재,20262110616R01B008A,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부;D201|[D201] 부동산세무경영학과
R01B,[R01B] 회계·재무경영트랙,R01B008,중급회계,김용식,N,전필,Y,"K-IFRS 중급회계(2판, 김용식,김성혜, 김나연, 박하연 공저, 박영사)",기타 중급회계 교재,20262110616R01B008N,R01B|[R01B] 회계·재무경영트랙;D040|[D040] 경영학부;D201|[D201] 부동산세무경영학과
R01B,[R01B] 회계·재무경영트랙,R01G015,기업재무분석,최용식,A,전선,Y,"'기업재무론', 최용식 서기수 저, 신영사, 2024",경제신문,20262515667R01G015A,R01B|[R01B] 회계·재무경영트랙;R01G|[R01G] 비즈니스애널리틱스트랙
R01B,[R01B] 회계·재무경영트랙,R01G015,기업재무분석,최용식,N,전선,Y,"'기업재무론', 최용식 서기수 저, 신영사, 2024",경제신문,20262515667R01G015N,R01B|[R01B] 회계·재무경영트랙;R01G|[R01G] 비즈니스애널리틱스트랙
R01C,[R01C] 공공행정트랙,CTS0019,AI시대의 공공행정,김지성,A,전기,Y,1주차에 안내,1주차에 안내,20262110785CTS0019A,R01C|[R01C] 공공행정트랙;D142|[D142] 행정학과
R01C,[R01C] 공공행정트랙,CTS0019,AI시대의 공공행정,김지성,N,전기,Y,1주차에 안내,1주차에 안내,20262110785CTS0019N,R01C|[R01C] 공공행정트랙;D142|[D142] 행정학과
R01C,[R01C] 공공행정트랙,R010119,행정 및 정책사례연구,강문호,7,전선,Y,수업중 안내,"김지원 편, 행정사례연구, 윤성사. 2026 박순애 편, 행정학사례연구, 대영문화사. 2015 서울대 행정대학원 편, 실패한 정책들, 박영사. 2015 한국정책학회 편, 정책사례연구, 대영문화사. 2014. 조용환, 질적연구 방법과 사례, 교육과학사. 1999",20262110687R0101197,R01C|[R01C] 공공행정트랙;D142|[D142] 행정학과
R01C,[R01C] 공공행정트랙,R015009,문제기반 행정학연습,김경희,A,전필,Y,"디지털거버넌스센터, <행정학트레이닝 >(제3판), 윤성사, 2025.","박민정, <표와 도식으로 정리하는 기본행정학>(제2판) 2025, 새행정학편집위원회, <새행정학학습 3.0>, 2022. 임의영, <공공성의 사상적 기초:다름과 어울림>, 2024.",20262110678R015009A,R01C|[R01C] 공공행정트랙;D142|[D142] 행정학과
R01C,[R01C] 공공행정트랙,R015009,문제기반 행정학연습,김경희,N,전필,Y,"디지털거버넌스센터, <행정학트레이닝 >(제3판), 윤성사, 2025.","박민정, <표와 도식으로 정리하는 기본행정학>(제2판) 2025, 새행정학편집위원회, <새행정학학습 3.0>, 2022. 임의영, <공공성의 사상적 기초:다름과 어울림>, 2024.",20262110678R015009N,R01C|[R01C] 공공행정트랙;D142|[D142] 행정학과
R01C,[R01C] 공공행정트랙,R01C010,디지털사회의 공공인재,김지성,A,전필,Y,추후 공지,추후 공지,20262110785R01C010A,R01C|[R01C] 공공행정트랙;D142|[D142] 행정학과
R01C,[R01C] 공공행정트랙,R01C010,디지털사회의 공공인재,김지성,N,전필,Y,추후 공지,추후 공지,20262110785R01C010N,R01C|[R01C] 공공행정트랙;D142|[D142] 행정학과
R01C,[R01C] 공공행정트랙,R01C011,AI와 공공재정관리,조문석,A,전필,Y,없음. 교수자가 제작한 주차별 강의자료(PDF)와 실습 노트북을 LMS를 통해 배포한다.,"별도 제공. 주차별 학습내용에 맞추어 다음 자료를 LMS에 게시한다.
· 「국가재정법」 및 동법 시행령 최신 개정본 (조문 대조용)
· 기획예산처 발간 연도별 예산안 및 국가재정운용계획
· 국회예산정책처 발간 예산안 총괄분석·분야별 재원배분 분석 보고서
· 실습용 공공재정 데이터셋 및 Google Colab 템플릿 노트북",20262110704R01C011A,R01C|[R01C] 공공행정트랙;D142|[D142] 행정학과
R01C,[R01C] 공공행정트랙,R01C011,AI와 공공재정관리,조문석,N,전필,Y,없음. 교수자가 제작한 주차별 강의자료(PDF)와 실습 노트북을 LMS를 통해 배포한다.,"별도 제공. 주차별 학습내용에 맞추어 다음 자료를 LMS에 게시한다.
· 「국가재정법」 및 동법 시행령 최신 개정본 (조문 대조용)
· 기획예산처 발간 연도별 예산안 및 국가재정운용계획
· 국회예산정책처 발간 예산안 총괄분석·분야별 재원배분 분석 보고서
· 실습용 공공재정 데이터셋 및 Google Colab 템플릿 노트북",20262110704R01C011N,R01C|[R01C] 공공행정트랙;D142|[D142] 행정학과
R01C,[R01C] 공공행정트랙,R01C012,AI기반 공공행정프로젝트 캡스톤디자인,"최천근,한명진,김은주,김인태",7,전필,Y,없음,없음,20262110850R01C0127,R01C|[R01C] 공공행정트랙
R01D,[R01D] 부동산트랙,CTS0007,부동산학의 이해,김병진,A,전기,Y,강의자료,"ⅰ) 안정근, 「현대부동산학」, 양현사, 2019
ⅱ) 백성준 외, 「부동산학개론」, 법문사, 2024",20262110681CTS0007A,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,CTS0007,부동산학의 이해,김병진,N,전기,Y,강의자료,"ⅰ) 안정근, 「현대부동산학」, 양현사, 2019
ⅱ) 백성준 외, 「부동산학개론」, 법문사, 2024",20262110681CTS0007N,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,CTS0007,부동산학의 이해,나명환,B,전기,Y,강의자료 제공,"안정근,「현대부동산학」, 양현사, 2019",20262110929CTS0007B,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,CTS0007,부동산학의 이해,나명환,O,전기,Y,강의자료 제공,"안정근,「현대부동산학」, 양현사, 2019",20262110929CTS0007O,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,R010069,부동산권리분석 및 경매,김병진,A,전선,Y,"김재범, 부동산권리분석 오늘부터 1일, 스마트북스, 2023","ⅰ) 민태욱, 부동산사법, 부연사, 2022 
ⅱ) 법원실무제요 민사집행 Ⅱ, 법원행정처",20262110681R010069A,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,R010069,부동산권리분석 및 경매,김병진,N,전선,Y,"김재범, 부동산권리분석 오늘부터 1일, 스마트북스, 2023","ⅰ) 민태욱, 부동산사법, 부연사, 2022 
ⅱ) 법원실무제요 민사집행 Ⅱ, 법원행정처",20262110681R010069N,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,R010088,감정평가론,민태욱,7,전선,Y,"민태욱, 감정평가론(제2판), 부연사, 2023.",없음,20262110523R0100887,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,R017001,부동산과 컴퓨터,임병준,7,전필,Y,강의교재(배포),"엑셀 메뉴얼, 아래한글 메뉴얼",20262110561R0170017,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,R017001,부동산과 컴퓨터,임병준,A,전필,Y,강의교재(배포),"엑셀 메뉴얼, 아래한글 메뉴얼",20262110561R017001A,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,R017001,부동산과 컴퓨터,임병준,N,전필,Y,강의교재(배포),"엑셀 메뉴얼, 아래한글 메뉴얼",20262110561R017001N,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,R017004,부동산공법론,민태욱,A,전필,Y,"민태욱, 부동산공법론(제12판), 부연사, 2024.",없음,20262110523R017004A,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,R017004,부동산공법론,민태욱,N,전필,Y,"민태욱, 부동산공법론(제12판), 부연사, 2024.",없음,20262110523R017004N,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01D,[R01D] 부동산트랙,R017009,부동산투자금융론,나명환,7,전필,Y,"이용만, 임재만, 부동산금융론: 이론과 실제, 다산출판사, 2023","Bruggeman and Fisher, Real Estate Finance and Investment, Irwin, 2010",20262110929R0170097,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과;D201|[D201] 부동산세무경영학과
R01D,[R01D] 부동산트랙,R017009,부동산투자금융론,나명환,N,전필,Y,"이용만, 임재만, 부동산금융론: 이론과 실제, 다산출판사, 2023","Bruggeman and Fisher, Real Estate Finance and Investment, Irwin, 2010",20262110929R017009N,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과;D201|[D201] 부동산세무경영학과
R01D,[R01D] 부동산트랙,R017009,부동산투자금융론,이용만,A,전필,Y,"이용만, 임재만, ""부동산금융론 : 이론과 실제"", 다산출판사, 2023","Bruggeman and Fisher, ""Real Estate Finance and Investment"", Irwin, 2010",20262510703R017009A,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과;D201|[D201] 부동산세무경영학과
R01D,[R01D] 부동산트랙,R017010,부동산개발캡스톤디자인,최정우,7,전필,Y,"배성준 외 1인 , 부동산 자산관리개론, 매경 krpm2017","박태원, 부동산 개발론, kobo,2007",20262514648R0170107,R01D|[R01D] 부동산트랙;D172|[D172] 부동산학과
R01E,[R01E] 스마트도시·교통계획트랙,CTS0015,스마트도시와 교통,조재우,A,전기,Y,강의 슬라이드,-,20262110802CTS0015A,R01E|[R01E] 스마트도시·교통계획트랙;D172|[D172] 부동산학과
R01E,[R01E] 스마트도시·교통계획트랙,CTS0015,스마트도시와 교통,조재우,N,전기,Y,강의 슬라이드,-,20262110802CTS0015N,R01E|[R01E] 스마트도시·교통계획트랙;D172|[D172] 부동산학과
R01E,[R01E] 스마트도시·교통계획트랙,M020035,세계 속의 코리아타운 메타버스,"백성준,오정은",7,전선,Y,교수제공 강의노트,"임영상 외. 코리아타운과 한국문화. 북코리아. 2012; 임영상-주동완 외. 코리아타운과 축제. 북코리아. 2015; 강건영. 하와이, 멕시코, 남미로의 한인이민, 도서출판 선인. 2017; 이승환-한상열. 메타버스 비긴즈(Begins)",20262110787M0200357,R01E|[R01E] 스마트도시·교통계획트랙;M020|[M020] C&C School
R01E,[R01E] 스마트도시·교통계획트랙,M020035,세계 속의 코리아타운 메타버스,"백성준,오정은",A,전선,Y,교수제공 강의노트,"임영상 외. 코리아타운과 한국문화. 북코리아. 2012; 임영상-주동완 외. 코리아타운과 축제. 북코리아. 2015; 강건영. 하와이, 멕시코, 남미로의 한인이민, 도서출판 선인. 2017; 이승환-한상열. 메타버스 비긴즈(Begins)",20262110787M020035A,R01E|[R01E] 스마트도시·교통계획트랙;M020|[M020] C&C School
R01E,[R01E] 스마트도시·교통계획트랙,R010082,대중교통계획 및 운영,남두희,7,전선,Y,e-learning 사이트 자료,e-learning 사이트 자료,20262110586R0100827,R01E|[R01E] 스마트도시·교통계획트랙;D172|[D172] 부동산학과
R01E,[R01E] 스마트도시·교통계획트랙,R010107,도시경제와 입지분석,백성준,7,전선,Y,"도시경제론, 정의철 외 (방송통신대 교재)","강의자료 PPP 유인물
부동산입지이론과 실제 (한성대학교 출판부)",20262110593R0101077,R01E|[R01E] 스마트도시·교통계획트랙;D172|[D172] 부동산학과
R01E,[R01E] 스마트도시·교통계획트랙,R018011,도시설계와단지계획,장남종,7,전필,Y,강의 슬라이드,추후 공지,20262516250R0180117,R01E|[R01E] 스마트도시·교통계획트랙;D172|[D172] 부동산학과
R01E,[R01E] 스마트도시·교통계획트랙,R018012,교통계획,남두희,7,전필,Y,"교통계획, 청문각",없음,20262110586R0180127,R01E|[R01E] 스마트도시·교통계획트랙;D172|[D172] 부동산학과
R01E,[R01E] 스마트도시·교통계획트랙,R018012,교통계획,남두희,8,전필,Y,"교통계획, 청문각",없음,20262110586R0180128,R01E|[R01E] 스마트도시·교통계획트랙;D172|[D172] 부동산학과
R01E,[R01E] 스마트도시·교통계획트랙,R018015,지역개발계획과 사회공헌,이현진,7,전필,Y,강의 유인물,"지역개발론. 황명찬 저 / 지속가능부동산개발론, 박태원 저",20262515149R0180157,R01E|[R01E] 스마트도시·교통계획트랙;D172|[D172] 부동산학과;D201|[D201] 부동산세무경영학과
R01E,[R01E] 스마트도시·교통계획트랙,R01E001,스마트도시 캡스톤디자인,"남두희,백성준,조재우",7,전필,Y,없음,없음,20262110586R01E0017,R01E|[R01E] 스마트도시·교통계획트랙;D172|[D172] 부동산학과
R01F,[R01F] 경제금융투자트랙,CTS0016,경제 금융투자 이해(거시경제기초),김정렬,7,전기,Y,"이준구, 이창용 공저, 경제학원론(제7판), 2025, 문우사",.,20262110584CTS00167,R01F|[R01F] 경제금융투자트랙;D132|[D132] 경제학과
R01F,[R01F] 경제금융투자트랙,CTS0016,경제 금융투자 이해(거시경제기초),김정렬,A,전기,Y,"이준구, 이창용 공저, 경제학원론(제7판), 2025, 문우사",.,20262110584CTS0016A,R01F|[R01F] 경제금융투자트랙;D132|[D132] 경제학과
R01F,[R01F] 경제금융투자트랙,CTS0016,경제 금융투자 이해(거시경제기초),김정렬,N,전기,Y,"이준구, 이창용 공저, 경제학원론(제7판), 2025, 문우사",.,20262110584CTS0016N,R01F|[R01F] 경제금융투자트랙;D132|[D132] 경제학과
R01F,[R01F] 경제금융투자트랙,R010011,국제경제학,이대연,7,전선,Y,"-제8판 국제경제론, 김신행/김태기, 법문사 2024","-제7판 국제경제론, 김영준/이영섭, 다산출판사 2023",20262515806R0100117,R01F|[R01F] 경제금융투자트랙;D132|[D132] 경제학과
R01F,[R01F] 경제금융투자트랙,R01F001,거시경제학,배성일,7,전필,Y,"김경수 & 박대근, 2025, 거시경제학, 7판 (박영사)","1. 이준구 & 이창용, 2025, 경제학원론, 7판 (문우사) 
2. 정운찬 외, 2022, 거시경제론, 13판 (율곡출판사)",20262110904R01F0017,R01F|[R01F] 경제금융투자트랙
R01F,[R01F] 경제금융투자트랙,R01F004,보험시장론,김정렬,A,전필,Y,"리스크와 보험, 보험경영연구회, 문영사, 2019",.,20262110584R01F004A,R01F|[R01F] 경제금융투자트랙
R01F,[R01F] 경제금융투자트랙,R01F004,보험시장론,김정렬,N,전필,Y,"리스크와 보험, 보험경영연구회, 문영사, 2019",.,20262110584R01F004N,R01F|[R01F] 경제금융투자트랙
R01F,[R01F] 경제금융투자트랙,R01F006,행동경제학 캡스톤디자인,배성일,A,전필,Y,없음,"1. 도모노 노리오, 2019, 행동경제학 (지형)
2. 최성희, 2022, 인간감성으로 풀어보는 행동경제학 이야기 (시그마프레스)
3. 김상봉, 2013, 행동경제학 (지필미디어)",20262110904R01F006A,R01F|[R01F] 경제금융투자트랙
R01F,[R01F] 경제금융투자트랙,R01F006,행동경제학 캡스톤디자인,배성일,N,전필,Y,없음,"1. 도모노 노리오, 2019, 행동경제학 (지형)
2. 최성희, 2022, 인간감성으로 풀어보는 행동경제학 이야기 (시그마프레스)
3. 김상봉, 2013, 행동경제학 (지필미디어)",20262110904R01F006N,R01F|[R01F] 경제금융투자트랙
R01G,[R01G] 비즈니스애널리틱스트랙,CTS0018,비즈니스 애널리틱스의 이해,이동원,7,전기,Y,수업 중 공지,수업 중 공지,20262110754CTS00187,R01G|[R01G] 비즈니스애널리틱스트랙
R01G,[R01G] 비즈니스애널리틱스트랙,CTS0018,비즈니스 애널리틱스의 이해,이동원,A,전기,Y,수업 중 공지,수업 중 공지,20262110754CTS0018A,R01G|[R01G] 비즈니스애널리틱스트랙
R01G,[R01G] 비즈니스애널리틱스트랙,CTS0018,비즈니스 애널리틱스의 이해,이동원,N,전기,Y,수업 중 공지,수업 중 공지,20262110754CTS0018N,R01G|[R01G] 비즈니스애널리틱스트랙
R01G,[R01G] 비즈니스애널리틱스트랙,CTS0018,비즈니스 애널리틱스의 이해,이동주,8,전기,Y,강의 자료 (별도 교과서 없음),없음,20262110583CTS00188,R01G|[R01G] 비즈니스애널리틱스트랙
R01G,[R01G] 비즈니스애널리틱스트랙,R010064,공급사슬전략,오병섭,A,전선,Y,"공급사슬관리, 서용원 외 3인, 생능(2025)","공급사슬관리, 김수옥 외 3인, 한경사",20262110715R010064A,R01G|[R01G] 비즈니스애널리틱스트랙
R01G,[R01G] 비즈니스애널리틱스트랙,R010064,공급사슬전략,오병섭,N,전선,Y,"공급사슬관리, 서용원 외 3인, 생능(2025)","공급사슬관리, 김수옥 외 3인, 한경사",20262110715R010064N,R01G|[R01G] 비즈니스애널리틱스트랙
R01G,[R01G] 비즈니스애널리틱스트랙,R01G012,경영데이터 베이스론,이형용,A,전필,Y,Modern Database Management Systems (Hoffer et al.)  up to date Edition,그 외 참고 문헌 및 수업자료,20262110588R01G012A,R01G|[R01G] 비즈니스애널리틱스트랙
R01G,[R01G] 비즈니스애널리틱스트랙,R01G012,경영데이터 베이스론,이형용,N,전필,Y,Modern Database Management Systems (Hoffer et al.)  up to date Edition,그 외 참고 문헌 및 수업자료,20262110588R01G012N,R01G|[R01G] 비즈니스애널리틱스트랙
T011,[T011] 패션마케팅트랙,CTA0001,패션비지니스 이해,지혜경,A,전기,Y,강의노트,"고든 T. 켄달(2015), 패션게임, 패션산업 따라잡기(번역; 이윤정 외), 시그마프레스",20262110571CTA0001A,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부;O050|[O050] 패션뷰티크리에이션학과
T011,[T011] 패션마케팅트랙,CTA0001,패션비지니스 이해,지혜경,N,전기,Y,강의노트,"고든 T. 켄달(2015), 패션게임, 패션산업 따라잡기(번역; 이윤정 외), 시그마프레스",20262110571CTA0001N,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부;O050|[O050] 패션뷰티크리에이션학과
T011,[T011] 패션마케팅트랙,T010008,패션브랜드와커뮤니케이션,채진미,7,전선,Y,교수가 제작한 강의 파일,"고은주, 이미아, 이미영. (2023). 패션브랜드와 커뮤니케이션. 파주: 교문사.
서용구, 구인경. (2017). (마켓 4.0 시대의)브랜드 마케팅 (제3판). 하남: 창명.",20262110626T0100087,T011|[T011] 패션마케팅트랙;T013|[T013] 패션크리에이티브디렉션트랙;G040|[G040] 패션학부;O050|[O050] 패션뷰티크리에이션학과
T011,[T011] 패션마케팅트랙,T010008,패션브랜드와커뮤니케이션,채진미,A,전선,Y,교수가 제작한 강의 파일,"고은주, 이미아, 이미영. (2023). 패션브랜드와 커뮤니케이션. 파주: 교문사.
서용구, 구인경. (2017). (마켓 4.0 시대의)브랜드 마케팅 (제3판). 하남: 창명.",20262110626T010008A,T011|[T011] 패션마케팅트랙;T013|[T013] 패션크리에이티브디렉션트랙;G040|[G040] 패션학부;O050|[O050] 패션뷰티크리에이션학과
T011,[T011] 패션마케팅트랙,T010008,패션브랜드와커뮤니케이션,채진미,N,전선,Y,교수가 제작한 강의 파일,"고은주, 이미아, 이미영. (2023). 패션브랜드와 커뮤니케이션. 파주: 교문사.
서용구, 구인경. (2017). (마켓 4.0 시대의)브랜드 마케팅 (제3판). 하남: 창명.",20262110626T010008N,T011|[T011] 패션마케팅트랙;T013|[T013] 패션크리에이티브디렉션트랙;G040|[G040] 패션학부;O050|[O050] 패션뷰티크리에이션학과
T011,[T011] 패션마케팅트랙,T010009,어패럴패턴디자인,윤진아,7,전선,Y,"패턴메이킹, 김경순, 교학연구사",.,20262110594T0100097,T011|[T011] 패션마케팅트랙;T012|[T012] 패션디자인트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010009,어패럴패턴디자인,윤진아,A,전선,Y,"패턴메이킹, 김경순, 교학연구사",.,20262110594T010009A,T011|[T011] 패션마케팅트랙;T012|[T012] 패션디자인트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010009,어패럴패턴디자인,윤진아,B,전선,Y,"패턴메이킹, 김경순, 교학연구사",.,20262110594T010009B,T011|[T011] 패션마케팅트랙;T012|[T012] 패션디자인트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010009,어패럴패턴디자인,윤진아,N,전선,Y,"패턴메이킹, 김경순, 교학연구사",.,20262110594T010009N,T011|[T011] 패션마케팅트랙;T012|[T012] 패션디자인트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010009,어패럴패턴디자인,윤진아,P,전선,Y,"패턴메이킹, 김경순, 교학연구사",.,20262110594T010009P,T011|[T011] 패션마케팅트랙;T012|[T012] 패션디자인트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010012,한국복식사,박은주,A,전선,Y,우리옷 이천년,"한국복식문화사, 한국복식사, 한국복식사연구",20262516346T010012A,T011|[T011] 패션마케팅트랙;T013|[T013] 패션크리에이티브디렉션트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010012,한국복식사,박은주,N,전선,Y,우리옷 이천년,"한국복식문화사, 한국복식사, 한국복식사연구",20262516346T010012N,T011|[T011] 패션마케팅트랙;T013|[T013] 패션크리에이티브디렉션트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010019,소비자행동,권한글,A,전선,Y,교수 제작 PPT 및 강의자료,"이학식 외(2024), 『소비자행동』, 집현재; Solomon(2022), 『소비자행동론』, 한빛아카데미; 고민정(2022), 『소비자 행동론』, 생능출판; 국내외 패션 소비자 트렌드 및 디지털·AI 관련 최신 자료.",20262516517T010019A,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010019,소비자행동,권한글,N,전선,Y,교수 제작 PPT 및 강의자료,"이학식 외(2024), 『소비자행동』, 집현재; Solomon(2022), 『소비자행동론』, 한빛아카데미; 고민정(2022), 『소비자 행동론』, 생능출판; 국내외 패션 소비자 트렌드 및 디지털·AI 관련 최신 자료.",20262516517T010019N,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010023,글로벌패션시스템,권한글,A,전선,Y,교수 제작 PPT 및 강의자료,"손미영·최윤정(2024), 『글로벌 패션 비즈니스』, KNOUPRESS; 국내외 패션산업·글로벌 시장·디지털·AI 관련 최신 자료.",20262516517T010023A,T011|[T011] 패션마케팅트랙;T013|[T013] 패션크리에이티브디렉션트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010023,글로벌패션시스템,권한글,N,전선,Y,교수 제작 PPT 및 강의자료,"손미영·최윤정(2024), 『글로벌 패션 비즈니스』, KNOUPRESS; 국내외 패션산업·글로벌 시장·디지털·AI 관련 최신 자료.",20262516517T010023N,T011|[T011] 패션마케팅트랙;T013|[T013] 패션크리에이티브디렉션트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010029,패션데이터 어낼리틱스,신은정,A,전선,Y,강의노트,"안동혁, 김선영. (2017). 빅데이터 분석 개론. 보리별. Luce, L. (2021). Artificial Intelligence for Fashion: How AI is Revolutionizing the Fashion Industry (1st ed.). Apress.",20262110905T010029A,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T010029,패션데이터 어낼리틱스,신은정,N,전선,Y,강의노트,"안동혁, 김선영. (2017). 빅데이터 분석 개론. 보리별. Luce, L. (2021). Artificial Intelligence for Fashion: How AI is Revolutionizing the Fashion Industry (1st ed.). Apress.",20262110905T010029N,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T011009,패션소재기획,장재연,A,전필,Y,"?김은애 외, 패션 텍스타일, 교문사, 개정판
?박정희 외, 의류소재, 교문사, 개정판
?김정규, 박정희, 패션소재기획, 교문사, 개정판","?김은애 외, 패션소재기획과 정보, 교문사, 개정판
?송화순 외, 텍스타일, 교문사, 개정판 
?정인희, 조윤진, 패션을 위한 소재기획 워크북, 교문사, 개정판
?박송애, 서은경, 패션 포트폴리오-패션의 시각적 표현, 경춘사
?엄소희 외, 패션상품 디자인 기획, 교문사, 개정판
?오경화 외, 패션 커넥션, 교문사",20262515646T011009A,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T011009,패션소재기획,장재연,N,전필,Y,"?김은애 외, 패션 텍스타일, 교문사, 개정판
?박정희 외, 의류소재, 교문사, 개정판
?김정규, 박정희, 패션소재기획, 교문사, 개정판","?김은애 외, 패션소재기획과 정보, 교문사, 개정판
?송화순 외, 텍스타일, 교문사, 개정판 
?정인희, 조윤진, 패션을 위한 소재기획 워크북, 교문사, 개정판
?박송애, 서은경, 패션 포트폴리오-패션의 시각적 표현, 경춘사
?엄소희 외, 패션상품 디자인 기획, 교문사, 개정판
?오경화 외, 패션 커넥션, 교문사",20262515646T011009N,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T011010,온라인 패션스타트업 캡스톤디자인,"신은정,김주형",A,전필,Y,강의노트,,20262110905T011010A,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부
T011,[T011] 패션마케팅트랙,T011010,온라인 패션스타트업 캡스톤디자인,"신은정,김주형",N,전필,Y,강의노트,,20262110905T011010N,T011|[T011] 패션마케팅트랙;G040|[G040] 패션학부
